iter	Logloss
0	0.6723335777
1	0.6573482094
2	0.640015123
3	0.6247402735
4	0.611242364
5	0.6009594788
6	0.5839617691
7	0.5752778373
8	0.5603532394
9	0.5477099074
10	0.537213232
11	0.5303950868
12	0.5226802673
13	0.515406196
14	0.5091387985
15	0.5020072094
16	0.4958252486
17	0.4921034841
18	0.4865228424
19	0.4812045436
20	0.4774891042
21	0.4697634563
22	0.4623243151
23	0.4560439577
24	0.4501199154
25	0.444196326
26	0.4411782363
27	0.4349014533
28	0.4281180554
29	0.4239320395
30	0.4191383827
31	0.4154514571
32	0.4103587117
33	0.4047561397
34	0.4016999795
35	0.3984211215
36	0.3949311925
37	0.3895051784
38	0.3863754606
39	0.3834521545
40	0.3776526123
41	0.371878772
42	0.3681241496
43	0.3655720904
44	0.361532818
45	0.3577498868
46	0.3549583828
47	0.3521158023
48	0.349466851
49	0.3470204758
50	0.3442768577
51	0.3400078015
52	0.3369260595
53	0.3343704796
54	0.3323966879
55	0.3289578298
56	0.3247676044
57	0.3226115677
58	0.3204113708
59	0.3177961448
60	0.3139692262
61	0.3120040415
62	0.3097459537
63	0.3070665488
64	0.303062099
65	0.3009187763
66	0.298782863
67	0.2958423641
68	0.2932479336
69	0.2901654986
70	0.2872103
71	0.286404726
72	0.282807039
73	0.2807632222
74	0.2771898592
75	0.2750922129
76	0.2728509453
77	0.2697785342
78	0.2677696688
79	0.2635257216
80	0.2617047387
81	0.2578697324
82	0.2550776954
83	0.2527640018
84	0.2508222294
85	0.2485430883
86	0.2463992918
87	0.2439460598
88	0.2414996381
89	0.2401544689
90	0.2376251007
91	0.235743857
92	0.2337554822
93	0.2319026243
94	0.2293799139
95	0.2280482923
96	0.2254235983
97	0.2235670959
98	0.2219588494
99	0.2194939464
100	0.2176040924
101	0.2156563218
102	0.214078633
103	0.2122324899
104	0.2115095022
105	0.2100878956
106	0.2083159422
107	0.206071742
108	0.2036023422
109	0.2029082237
110	0.2016508893
111	0.2001820197
112	0.1973784972
113	0.1956617438
114	0.1939296021
115	0.1915702054
116	0.1904709585
117	0.188055824
118	0.1862603067
119	0.1852417232
120	0.1828827094
121	0.1810376315
122	0.1785171388
123	0.1756654014
124	0.1742749758
125	0.1722625596
126	0.1711324958
127	0.1699833235
128	0.1681302628
129	0.1660466702
130	0.164707161
131	0.1632228242
132	0.1612162417
133	0.1596769961
