iter	Logloss
0	0.681129624
1	0.6694919699
2	0.6564675191
3	0.645123346
4	0.633143186
5	0.6230982326
6	0.6141281043
7	0.6029721288
8	0.5944156806
9	0.5850159716
10	0.5731484195
11	0.5611692261
12	0.5568067319
13	0.5477798999
14	0.5396111725
15	0.5307872999
16	0.5265035715
17	0.5213376485
18	0.5152047445
19	0.5088091777
20	0.5049900777
21	0.499269557
22	0.4943312055
23	0.4899341293
24	0.4834305835
25	0.4766549005
26	0.4709644961
27	0.4664290135
28	0.4629872957
29	0.4575316278
30	0.4507567638
31	0.4447484665
32	0.4398645639
33	0.4352776608
34	0.4314988931
35	0.4264238612
36	0.4223637794
37	0.4185980616
38	0.4134520878
39	0.4083668526
40	0.403918539
41	0.3996804397
42	0.3958109609
43	0.3924290681
44	0.3872037243
45	0.3819037518
46	0.3774265252
47	0.3741066283
48	0.3719627
49	0.3696169033
50	0.366737762
51	0.3623307875
52	0.360775445
53	0.3581515519
54	0.3555243029
55	0.3528046282
56	0.3495794748
57	0.3451514577
58	0.3433033384
59	0.3410590776
60	0.3382390457
61	0.335326947
62	0.3323215063
63	0.32926494
64	0.3257195288
65	0.3232432103
66	0.3207344643
67	0.3178742882
68	0.3148937967
69	0.3134108857
70	0.3106885452
71	0.3071206771
72	0.3048179056
73	0.3019920962
74	0.3001149904
75	0.2971400761
76	0.2950157387
77	0.2921733027
78	0.2904052922
79	0.285963297
80	0.2837122177
81	0.2816352961
82	0.2802686946
83	0.2778864153
84	0.2757736458
85	0.2733145488
86	0.2708789689
87	0.2687040789
88	0.2662939116
89	0.2640864073
90	0.2602027474
91	0.2576410731
92	0.2540593707
93	0.2520682898
94	0.2484778256
95	0.2462165711
96	0.2448036074
97	0.242892799
98	0.2396144672
99	0.2367310064
100	0.2350129957
101	0.2329164393
102	0.2312581322
103	0.2294401426
104	0.2265587463
105	0.2254622097
106	0.22276703
107	0.2205835115
108	0.2184839977
109	0.2166905634
110	0.214511151
111	0.2127235289
112	0.210960969
113	0.2097857483
114	0.2072447786
115	0.205687231
116	0.204494063
117	0.2028651656
118	0.2002815839
119	0.1981869438
120	0.1966048554
121	0.1947058357
122	0.1936941511
123	0.1923119728
124	0.190940006
125	0.1897972403
126	0.1884622123
127	0.1871582348
128	0.1853682997
129	0.1824787126
130	0.1809606953
131	0.1799449258
132	0.1782976897
133	0.1768769479
134	0.1758921789
135	0.1730788976
136	0.1709356137
137	0.1689138899
138	0.1659994015
139	0.1640996991
140	0.1612683779
141	0.1592659926
142	0.1576764839
143	0.1554373307
144	0.154284777
145	0.1525856217
146	0.150719418
147	0.1481620206
148	0.1463347667
149	0.145435211
150	0.1442315937
151	0.1424577856
152	0.1413127677
153	0.1399125878
154	0.1380953184
155	0.1366226202
156	0.1353278773
157	0.1340344454
158	0.1325615281
159	0.1312931615
160	0.1300061712
161	0.128080595
162	0.126754621
163	0.1247588029
164	0.1234610689
165	0.1224401347
166	0.1208273284
167	0.1194837626
168	0.1179064945
169	0.1164034745
170	0.1148036475
171	0.1133246112
172	0.1121718545
173	0.1108346121
174	0.1092449717
175	0.1081500081
176	0.1068772321
177	0.1056057075
178	0.1048814147
179	0.10394263
180	0.1028689547
181	0.1019124635
182	0.1004770458
183	0.09967990329
184	0.0989339878
185	0.0979903899
186	0.09736081739
187	0.09623356795
188	0.09545116141
189	0.09476829195
190	0.09377238269
191	0.09238317926
192	0.09155902222
193	0.09010151582
194	0.08937512515
195	0.08819760255
196	0.08763207617
197	0.08636182074
198	0.085443967
199	0.08430136555
200	0.083496788
201	0.08255363407
202	0.08176589844
203	0.08088653055
204	0.08012405519
205	0.07934492239
206	0.07853259919
207	0.07771070051
208	0.07719089233
209	0.07666904106
210	0.07600805732
211	0.07547967839
212	0.07460217491
213	0.07387551977
214	0.07329429531
215	0.07277546214
216	0.07214959353
217	0.07152264899
218	0.07091819351
219	0.06987717669
220	0.0694766536
221	0.06908917874
222	0.06846148566
223	0.0674936269
224	0.06705692048
225	0.06648863213
226	0.06597584084
227	0.06552252725
228	0.0648808495
229	0.06418583003
230	0.06367324004
231	0.06308654416
232	0.06275024417
233	0.06227967871
234	0.06158703316
235	0.06108182724
236	0.06043072199
237	0.05971876434
238	0.05905386862
239	0.05852399271
240	0.0580097158
241	0.05756414828
242	0.05704624574
243	0.05653451557
244	0.05598636708
245	0.05535151165
246	0.05502385212
247	0.05441828566
248	0.05396974524
249	0.0533634451
250	0.0528362436
251	0.05243537221
252	0.0520727207
253	0.05155706832
254	0.05129218244
255	0.05089654673
256	0.05047698869
257	0.05024283363
258	0.04984049918
259	0.04952998991
260	0.04893553476
261	0.04863130565
262	0.04813149815
263	0.04755531749
264	0.04731871102
265	0.04687888578
266	0.04648849626
267	0.0461217966
268	0.04574856255
269	0.04541452941
270	0.04497114806
271	0.04460135249
272	0.04423534343
273	0.04395136201
274	0.04362790578
275	0.04353079655
276	0.04324685923
277	0.04292639448
278	0.04257796483
279	0.04225430418
280	0.04201852204
281	0.0417637186
282	0.04140870332
283	0.04101758226
284	0.04067784072
285	0.04033833337
286	0.0399860696
287	0.03983901164
288	0.03959423526
289	0.03930203019
290	0.03886314268
291	0.03852021589
292	0.03829454904
293	0.03797671431
294	0.03771815862
295	0.03742706849
296	0.03719069976
297	0.03700073861
298	0.03676038253
299	0.03651422487
300	0.03629579058
301	0.03603048985
302	0.03579301764
303	0.03553960073
304	0.03531608616
305	0.03506073269
306	0.03483515227
307	0.03459116425
308	0.03437347455
309	0.03410252171
310	0.03389559999
311	0.03366117751
312	0.03336625058
313	0.03315407949
314	0.03293417861
315	0.03282298224
316	0.03260911226
317	0.0323435355
318	0.03214995138
319	0.03187145096
320	0.03167172357
321	0.03145740166
322	0.03124565827
323	0.03111512386
324	0.03085895258
325	0.03067393172
326	0.03042724408
327	0.03037178231
328	0.03012796353
329	0.02989234647
330	0.02974847251
331	0.02959519391
332	0.02940128582
333	0.0292112447
334	0.02906771969
335	0.02884678834
336	0.02865673849
337	0.02842963201
338	0.02831506331
339	0.028176938
340	0.02807081896
341	0.02789260119
342	0.02776295473
343	0.02762211539
344	0.02744331462
345	0.02730874887
346	0.0271353042
347	0.02696858216
348	0.02680783839
349	0.02666315702
350	0.02650853318
351	0.02638340013
352	0.02617130699
353	0.0260226514
354	0.02589659144
355	0.0257451726
356	0.02564767015
357	0.02557826387
358	0.02541338781
359	0.02532477046
360	0.02520211393
361	0.02504371646
362	0.02489228848
363	0.02470543456
364	0.02452670693
365	0.02437952821
366	0.02421965564
367	0.0240887781
368	0.02397051839
369	0.02377631964
370	0.02369087079
371	0.02358880048
372	0.02343948515
373	0.02335197576
374	0.02317507429
375	0.02307313328
376	0.02293388588
377	0.02281804385
378	0.02268785699
379	0.0225266298
380	0.02245980399
381	0.02233151848
382	0.0222479626
383	0.02214800226
384	0.02206346396
385	0.02195153661
386	0.02183963074
387	0.02171230225
388	0.02156736141
389	0.02141636222
390	0.02132582029
391	0.02123718794
392	0.02114016821
393	0.02101789015
394	0.0208711234
395	0.02076253666
396	0.02063220631
397	0.02052676575
398	0.02040591178
399	0.02028116707
400	0.02014062238
401	0.02003200356
402	0.01995420642
403	0.01988877749
404	0.01983467061
405	0.01973821359
406	0.01965725276
407	0.01961638132
408	0.01952478759
409	0.01940611909
410	0.01932269549
411	0.01922444367
412	0.01913304046
413	0.01901297198
414	0.01896792441
415	0.01891848814
416	0.01883089813
417	0.01877081507
418	0.01870526521
419	0.01861468812
420	0.01857185983
421	0.01848376765
422	0.01839692667
423	0.01830375603
424	0.01820298429
425	0.01818631209
426	0.01809100971
427	0.01803691873
428	0.0179713189
429	0.01785962204
430	0.01775398183
431	0.0177029676
432	0.01760648787
433	0.01753404525
434	0.01740938061
435	0.01729412521
436	0.01721613068
437	0.01713207177
438	0.01703655881
439	0.01693954884
440	0.01683921564
441	0.0167417995
442	0.01668563154
443	0.01665408165
444	0.01658797406
445	0.01650634176
446	0.01643070393
447	0.01635855086
448	0.01630241528
449	0.01624469425
450	0.0161917539
451	0.01612597314
452	0.01604429849
453	0.01598230704
454	0.0159057259
455	0.01583960053
456	0.01578537187
457	0.0157168492
458	0.01566128639
