iter	Logloss
158	0.1385661035
159	0.1377072074
160	0.1365688374
161	0.1357694337
162	0.1342322349
163	0.1331607977
164	0.1321062768
165	0.1305212627
166	0.1290311768
167	0.1277046363
168	0.1267814682
169	0.1254798448
170	0.1248500749
171	0.123599867
172	0.1225739599
173	0.1214337493
174	0.1203617327
175	0.1191816273
176	0.1174366388
177	0.1157834154
178	0.1145759049
179	0.1136470855
180	0.1129883211
181	0.1113171867
182	0.1104571508
183	0.1097449242
184	0.1086773931
185	0.1073233848
186	0.1068850036
187	0.1061914025
188	0.1047233117
189	0.1036553242
190	0.1026432551
191	0.1011950669
192	0.1003510311
193	0.09929631212
194	0.09820741025
195	0.09744987442
196	0.0962077283
197	0.09527467154
198	0.09436902441
199	0.092790603
200	0.09193690588
201	0.09102231507
202	0.08993007719
203	0.08914820367
204	0.08872690642
205	0.08788319045
206	0.08723996105
207	0.08611319526
208	0.08529159853
209	0.08494874299
210	0.08383891316
211	0.08293035066
212	0.0819918696
213	0.08100131409
214	0.08060826395
215	0.08015042605
216	0.07908782493
217	0.07841301848
218	0.07772736902
219	0.07669943007
220	0.07615713485
221	0.07558232434
222	0.07488617228
223	0.07404013836
224	0.07350763537
225	0.07295461418
226	0.07222850527
227	0.07154377482
228	0.07096702303
229	0.07034356857
230	0.06972065715
231	0.06908535277
232	0.06888027841
233	0.06837433579
234	0.06792053392
235	0.06737594956
236	0.06698348008
237	0.06665439607
238	0.06605359344
239	0.06535718843
240	0.06477310155
241	0.06422647151
242	0.06366561056
243	0.06318157749
244	0.06260364144
245	0.06245259107
246	0.06208541827
247	0.06177872301
248	0.06155060692
249	0.06081874586
250	0.06017370537
251	0.05979937396
252	0.05940364166
253	0.05923669551
254	0.05869351135
255	0.05841130538
256	0.05789184616
257	0.05743911184
258	0.05690323556
259	0.05647168613
260	0.05602277709
261	0.05565064468
262	0.05523307407
263	0.05475386174
264	0.05448201723
265	0.05378256275
266	0.05344275214
267	0.05300490281
268	0.05252648968
269	0.05221923421
270	0.05168518661
271	0.05130365446
272	0.05103325274
273	0.05088913407
274	0.05033028909
275	0.05010843566
276	0.04959484891
277	0.04908119621
278	0.04861366433
279	0.04830106591
280	0.04809194014
281	0.04769705145
282	0.04733664204
283	0.04692324305
284	0.04662055922
285	0.04633958203
286	0.0461295112
287	0.04603423163
288	0.04561801318
289	0.04538333082
290	0.04511388598
291	0.04468172875
292	0.04443892542
293	0.04411192287
294	0.04371750323
295	0.04332355503
296	0.0432380755
297	0.04314781764
298	0.04286200172
299	0.04250655843
300	0.04217287006
301	0.0419296526
302	0.04153598533
303	0.0412696452
304	0.04099066665
305	0.04076544815
306	0.0405178994
307	0.04022547455
308	0.03998958493
309	0.03963684672
310	0.03960259503
311	0.0392703312
312	0.03901884151
313	0.03869617136
314	0.03847149854
315	0.03831455365
316	0.03805485288
317	0.03779958271
318	0.03750974129
319	0.03732885846
320	0.03726728513
321	0.03704687916
322	0.03676685273
323	0.03665219478
324	0.0364682876
325	0.03613853949
326	0.03588160411
327	0.03559970243
328	0.03530165769
329	0.03507687795
330	0.03471701587
331	0.03441091861
332	0.03416093662
333	0.03391628034
334	0.0336431131
335	0.03361187762
336	0.03334602293
337	0.03317014391
338	0.03297599063
339	0.03269160879
340	0.03237489834
341	0.03225309367
342	0.03202265974
343	0.03195855689
344	0.03175823013
345	0.0314957289
346	0.03132463519
347	0.03114414202
348	0.03089355853
349	0.03084478845
350	0.0307847452
351	0.03061512624
352	0.03042382873
353	0.03021925987
354	0.02997423208
355	0.0297753219
356	0.02960637686
357	0.02942201918
358	0.02925287291
359	0.02907046915
360	0.0289573148
361	0.02877383135
362	0.02860535877
363	0.02846707923
364	0.02832234545
365	0.02815555226
366	0.02801945253
367	0.02782967964
368	0.02773504312
369	0.0276084474
370	0.02742470792
371	0.02729202862
372	0.02719604485
373	0.02695839043
374	0.0268244455
375	0.02665611371
376	0.02654432657
377	0.02639357087
378	0.02621074699
379	0.02606235117
380	0.02585169104
381	0.02566924541
382	0.02549935499
383	0.02539845354
384	0.02521769677
385	0.02517583557
386	0.02500376154
387	0.02488023332
388	0.02484275127
389	0.024744177
390	0.02472046931
391	0.0245972773
392	0.02451096571
393	0.02447530648
394	0.02433421729
395	0.02421468417
396	0.0240864026
397	0.02398676007
398	0.02393429891
399	0.02379408253
400	0.02364926703
401	0.02359638014
402	0.02346579201
403	0.02343123783
404	0.02330363657
405	0.02319592144
406	0.02304668552
407	0.02298547355
408	0.0228861119
409	0.02274103533
410	0.02258372877
411	0.02244074408
412	0.02236497294
413	0.02225872316
414	0.02215358551
415	0.02203299111
416	0.02193903282
417	0.02179318899
418	0.02169339886
419	0.02160229357
420	0.02148723045
421	0.02137216881
422	0.0212562925
423	0.02115636751
424	0.02109342383
425	0.02100155955
426	0.02091969947
427	0.02081396538
428	0.0207083547
429	0.02067007942
430	0.02057630789
431	0.02043477235
432	0.02034612748
433	0.02027205483
434	0.02025091434
435	0.02013702462
436	0.02003099523
437	0.01992660124
438	0.01986356057
439	0.01979323062
440	0.01974506008
441	0.01967500401
442	0.01955527758
443	0.01944980139
444	0.01942306745
445	0.01932298236
446	0.01922382184
447	0.01916077424
448	0.0190734914
449	0.01899788291
450	0.01892412496
451	0.01881072174
452	0.01876988706
453	0.01869841412
454	0.01859392188
455	0.01850241467
456	0.01839688598
457	0.01828746037
458	0.01820402657
459	0.01811673582
460	0.01801982656
461	0.01794375501
462	0.01785478546
463	0.01779764011
464	0.01771486736
465	0.017641674
466	0.01759107578
467	0.01753884799
468	0.01747891897
469	0.01739863652
470	0.01730564131
471	0.01718826008
472	0.01711331686
473	0.0170486425
474	0.01699627516
475	0.01695063778
476	0.01687717594
477	0.01680787263
478	0.01673417721
479	0.01663124538
480	0.01659528935
481	0.01652222592
482	0.01645885043
483	0.01637001843
484	0.01627945858
485	0.01617005674
486	0.01609673371
487	0.01599795263
488	0.01596056367
489	0.01590841958
490	0.0158556147
491	0.01580325951
492	0.01573716163
493	0.0156533049
494	0.01557128065
495	0.01550426355
496	0.01545017492
497	0.0154274358
498	0.0154048213
499	0.01532710024
500	0.01525999347
501	0.01518739226
502	0.01512232477
503	0.0150675323
504	0.0149935175
505	0.01495114225
506	0.01489446221
507	0.01483896513
508	0.01478539394
509	0.01472221322
510	0.0146656567
511	0.0146110599
512	0.01456863846
513	0.01450816777
514	0.01445176322
515	0.01439159919
516	0.01435831056
517	0.0143239103
518	0.01428971312
519	0.0142325615
520	0.01419154534
521	0.01416985638
522	0.01411911353
523	0.01403167582
524	0.01395514395
525	0.01389546227
526	0.0138585606
527	0.01379620708
528	0.01373050611
529	0.01369191465
530	0.01362684772
531	0.01358370494
532	0.01353772313
533	0.01350607107
534	0.01345007768
535	0.01339383932
536	0.01333195313
537	0.01329366307
538	0.01324013884
539	0.01320491363
540	0.01317716562
541	0.01312288118
542	0.01307974711
543	0.01304208081
544	0.01300709795
545	0.01294635801
546	0.01291269626
547	0.01287129102
548	0.01283061144
549	0.01279020949
550	0.01277750313
551	0.01275160716
552	0.01269512945
553	0.01264275137
554	0.01258191648
555	0.01253100148
556	0.01249301847
557	0.01244286044
558	0.012416286
559	0.01237738957
560	0.01234209351
561	0.01230381531
562	0.01224121502
563	0.01222785269
564	0.0122006641
565	0.01215458651
566	0.01212653495
567	0.01208535083
568	0.01206483652
569	0.01201728493
570	0.01199090801
571	0.01195162709
572	0.01187871933
573	0.01183569767
574	0.01179138823
575	0.01175690417
576	0.01172294692
577	0.01167197383
578	0.01162889716
579	0.01161908649
580	0.01161358449
581	0.01155629733
582	0.01151151127
583	0.01148748254
584	0.01144925629
585	0.01142011518
586	0.01140738507
587	0.01137615254
588	0.01133163284
589	0.01130106072
590	0.01125963189
591	0.01125404497
592	0.01122322152
593	0.01121630992
594	0.01119548052
595	0.01115684083
596	0.01111979789
597	0.01109297818
598	0.01105323715
599	0.01101456812
600	0.01098279756
601	0.01094811826
602	0.01092098435
603	0.01088296282
604	0.01084471924
605	0.01081261937
606	0.01076871883
607	0.01074198657
608	0.01070461429
609	0.010674318
610	0.01062515308
611	0.01058553846
612	0.01055717568
613	0.01052254503
614	0.01048515481
615	0.01048013394
616	0.01047288669
617	0.01044137847
618	0.01040898247
619	0.01038499892
620	0.01036486604
621	0.01032201522
622	0.01030510804
623	0.01026313824
624	0.01024311879
625	0.01022328651
626	0.01019044072
627	0.01016481019
628	0.01011915808
629	0.01009089498
630	0.01006861565
631	0.01003507474
632	0.01000837288
633	0.009973638029
634	0.009950605557
635	0.009928471001
636	0.009890724007
637	0.009868471337
638	0.009835138958
639	0.00981133289
640	0.009777780201
641	0.009739187595
642	0.009713865226
643	0.009681810784
644	0.009656181607
645	0.009636081626
646	0.009595865803
647	0.009579101893
648	0.009551156333
649	0.009544282694
650	0.009521332596
651	0.009506545075
652	0.009487278593
653	0.009464714926
654	0.009458880096
655	0.00943742241
656	0.009408856381
657	0.009396258483
658	0.009373687812
659	0.009328949997
660	0.00931039675
661	0.009300864971
662	0.009278256363
663	0.009244898584
664	0.00920017969
665	0.00916976773
666	0.009163451703
667	0.009157410938
668	0.009150205504
669	0.009111976577
670	0.009088651462
671	0.009051431996
672	0.009022737424
673	0.009003978277
674	0.008996116602
675	0.008964382801
676	0.008942008854
677	0.008935828381
678	0.008930629894
679	0.008910993265
680	0.008885217353
681	0.00886332283
682	0.008837974938
683	0.008832380481
684	0.008807127934
685	0.00877996467
686	0.008749934665
687	0.008722806489
688	0.008706329072
689	0.008682308637
690	0.00866184134
691	0.008647519437
692	0.00861637372
693	0.008599119925
694	0.008569969163
695	0.008548306339
696	0.008526503683
697	0.008502179989
698	0.008478713593
699	0.008473365559
700	0.008448447768
701	0.008422330205
702	0.008397831003
703	0.008375570659
704	0.008352367574
705	0.008318045958
706	0.008278228463
707	0.008259070421
708	0.008239484861
709	0.008219629547
710	0.008194443596
711	0.008188548185
712	0.008162474276
713	0.008148429244
714	0.008125913487
715	0.00810240164
716	0.008090630048
717	0.008070491054
718	0.008050042141
719	0.008033320217
720	0.008013511451
721	0.007994606042
722	0.007973807031
723	0.007956579984
724	0.007937399106
725	0.007932098362
726	0.007913104288
727	0.007895645434
728	0.007871069467
729	0.007850009806
730	0.007843993611
731	0.00782175222
732	0.007804894694
733	0.007788437567
734	0.007773320246
735	0.007751448212
736	0.007739972239
737	0.007720836155
738	0.007704077509
739	0.007686507711
740	0.007665915
741	0.007649684712
742	0.007634836771
743	0.007622398074
744	0.00760751125
745	0.007601895772
746	0.007594166252
747	0.007593180848
748	0.007580775673
749	0.007567955058
750	0.007549913495
751	0.007530578213
752	0.007515097188
753	0.007512751185
754	0.00750833328
755	0.007496504603
756	0.007478137241
757	0.007455155399
758	0.00743821015
759	0.007422873741
760	0.007405933344
761	0.007389085877
762	0.007370075882
763	0.007354463355
764	0.007341631236
765	0.007327034266
766	0.007311541832
767	0.007299664715
768	0.007294821393
769	0.007284195185
770	0.007267879336
771	0.007250048426
772	0.0072333206
773	0.007223927076
774	0.007202765294
775	0.007187990621
776	0.007170558697
777	0.007150660436
778	0.00713853269
779	0.007125752724
780	0.007112488782
781	0.007098850213
782	0.007084021688
783	0.007069075592
784	0.007058143126
785	0.007054170786
786	0.00704189233
787	0.007022114819
788	0.007008598099
789	0.007001595518
790	0.006991237292
791	0.006979669533
792	0.006965624631
793	0.006957229775
794	0.006936076543
795	0.006919586743
796	0.006919586743
797	0.006900841614
798	0.006890528114
799	0.006873105361
800	0.00686186871
801	0.006846646168
802	0.006825424871
803	0.006813224704
804	0.006805427981
805	0.006792293792
806	0.006776678125
807	0.006776647953
808	0.006768629766
809	0.006750031948
810	0.006750025439
811	0.006736761349
812	0.006722551941
813	0.006704234501
814	0.006683778144
815	0.006683778144
816	0.006671894418
817	0.006659637046
818	0.006641803193
819	0.006630618452
820	0.00662631912
821	0.006606309765
822	0.006595175879
823	0.006581409236
824	0.006567362598
825	0.006560927302
826	0.006548772322
827	0.006540826844
828	0.006540814054
829	0.006540809867
830	0.006527614332
831	0.006504160938
832	0.006480458452
833	0.006462772229
834	0.006445245836
835	0.006426579597
836	0.006415171454
837	0.006401403835
838	0.00639043797
839	0.006374919502
840	0.006367379489
841	0.006361612935
842	0.006351924377
843	0.006337531013
844	0.006323790979
845	0.006323050706
846	0.006306760734
847	0.006298717906
848	0.006298685875
849	0.006284136029
850	0.006261948176
851	0.006251878687
852	0.006238734828
853	0.006237903106
854	0.006224689287
855	0.006212697295
856	0.00620318102
857	0.006194471071
858	0.006177844051
859	0.006168229967
860	0.006150852466
861	0.006143702098
862	0.006130065991
863	0.006118576002
864	0.006102215024
865	0.006092203428
866	0.006082524863
867	0.006076854482
868	0.006067419838
869	0.006057192768
870	0.006039382613
871	0.006037070208
872	0.006023284846
873	0.006017781616
874	0.006005309955
875	0.005994183925
876	0.005982643277
877	0.005970788251
878	0.005970719738
879	0.005957461163
880	0.005943239448
881	0.00593184124
882	0.005917568743
883	0.005909929155
884	0.005897857439
885	0.005892686308
886	0.005879553112
887	0.005864455861
888	0.005852867731
889	0.005841529629
890	0.005824996211
891	0.005816834769
892	0.005806451305
893	0.005791728641
894	0.005781789134
895	0.005770784696
896	0.005770751731
897	0.005756373067
898	0.005745883238
899	0.00573314682
900	0.005723923754
901	0.005713454449
902	0.005703161263
903	0.005693950906
904	0.005693943528
905	0.005687216541
906	0.00568171015
907	0.005671162035
908	0.005665619558
909	0.005665597941
910	0.005648636649
911	0.005639247882
912	0.005631343768
913	0.005627999187
914	0.005618112371
915	0.005610824876
916	0.005599784871
917	0.00559976808
918	0.005592508976
919	0.005592522087
920	0.005592465817
921	0.005586656384
922	0.005574617939
923	0.005573534364
924	0.005564749037
925	0.005557001377
926	0.005548143891
927	0.005535727266
928	0.005522174947
929	0.005509270064
930	0.005501876197
931	0.005501877944
932	0.005495093081
933	0.005488061342
934	0.005481479493
935	0.005480025575
936	0.005479985676
937	0.005469535903
938	0.005466315003
939	0.005464067145
940	0.005451793814
941	0.005441904755
942	0.00543319196
943	0.005431862507
944	0.005424314042
945	0.005424323127
946	0.005411764349
947	0.005400609267
948	0.005389303141
949	0.005379311352
950	0.005369587787
951	0.005356097301
952	0.005348796539
953	0.005338062761
954	0.005338007116
955	0.005334042331
956	0.005320443994
957	0.005314316118
958	0.005304949726
959	0.005290490671
960	0.005280451641
961	0.005271475682
962	0.005265372443
963	0.005252601622
964	0.005246462073
965	0.005244639616
966	0.005232540812
967	0.005226388165
968	0.005226341676
969	0.005219439543
970	0.005211870321
971	0.005196680527
972	0.005193280731
973	0.005181007366
974	0.005168960053
975	0.0051689919
976	0.005168999534
977	0.005163358387
978	0.00515236613
979	0.00514546069
980	0.005133005938
981	0.005125434442
982	0.005115403259
983	0.005110746192
984	0.005105273479
985	0.005096350144
986	0.005083376494
987	0.00507126894
988	0.005069650249
989	0.005065925535
990	0.005056633332
991	0.0050450326
992	0.005037863965
993	0.005037833828
994	0.005029599109
995	0.005029618788
996	0.005021789072
997	0.005015266659
998	0.005007036807
999	0.004997947649
