iter	Logloss
370	0.04176093155
371	0.04150413203
372	0.04119463422
373	0.04092955371
374	0.0407748126
375	0.0405609282
376	0.04036009448
377	0.04014546015
378	0.03981957708
379	0.03956678942
380	0.03933815206
381	0.03904130812
382	0.03875634605
383	0.03851605763
384	0.03829601355
385	0.03811022553
386	0.03782457783
387	0.03766973623
388	0.03743083566
389	0.03726928088
390	0.03694813176
391	0.03670998237
392	0.03648107847
393	0.03631517731
394	0.03602096298
395	0.03581517319
396	0.03561104479
397	0.03534362228
398	0.03505505567
399	0.03487974748
400	0.03468125712
401	0.03448923027
402	0.03427421539
403	0.03400009122
404	0.03381123831
405	0.03364474615
406	0.03344957643
407	0.03328119225
408	0.03310689457
409	0.03286273683
410	0.0326743369
411	0.0324714002
412	0.03229978144
413	0.03209698719
414	0.03179901926
415	0.03166929629
416	0.03139515905
417	0.03119015063
418	0.03093787947
419	0.03077143455
420	0.03056258216
421	0.03038108463
422	0.0301096556
423	0.02987226052
424	0.02974416309
425	0.0295492468
426	0.02935814069
427	0.02926293544
428	0.02903260354
429	0.02885791014
430	0.02863071319
431	0.02843172926
432	0.02824902534
433	0.02804284725
434	0.02788809728
435	0.02772683456
436	0.02753263414
437	0.02742336088
438	0.02722386502
439	0.02708621539
440	0.02693593769
441	0.02681649612
442	0.02662240035
443	0.02645177308
444	0.02639069468
445	0.0261870577
446	0.0259851151
447	0.02578183976
448	0.02565600879
449	0.02552657488
450	0.02544287685
451	0.02533844991
452	0.02520428915
453	0.02507465395
454	0.02495919936
455	0.02480015737
456	0.02464478384
457	0.02452941845
458	0.02446337006
459	0.02433948302
460	0.0241853746
461	0.02406599535
462	0.0239036907
463	0.02374361322
464	0.02358791167
465	0.02340579706
466	0.02324851652
467	0.02312589691
468	0.02297858714
469	0.02284653957
470	0.02275224559
471	0.02260761653
472	0.02251481633
473	0.0224321401
474	0.02229451889
475	0.02209194892
476	0.02195228876
477	0.02186837776
478	0.02176009881
479	0.02161422691
480	0.02147412513
481	0.02132432813
482	0.02118225412
483	0.02108846512
484	0.02092032499
485	0.02081686272
486	0.02072444291
487	0.02064421478
488	0.02056141929
489	0.02043094883
490	0.02034115519
491	0.0202515959
492	0.02011774806
493	0.02003626641
494	0.01987526074
495	0.01974882422
496	0.01967590851
497	0.01958575116
498	0.01950852532
499	0.019434217
500	0.01936055493
501	0.01924656046
502	0.01919009352
503	0.01909647382
504	0.01899670301
505	0.01891135893
506	0.01875725907
507	0.01865358257
508	0.0185610006
509	0.01844098559
510	0.01833713877
511	0.01824462468
512	0.01815281456
513	0.01803282088
514	0.01792589152
515	0.01783093798
516	0.01772676941
517	0.01762544092
518	0.01756046508
519	0.01748344288
520	0.01743131017
521	0.01732172675
522	0.01723323406
523	0.01720526165
524	0.01705608879
525	0.01694994212
526	0.01687521661
527	0.01675478636
528	0.0166817077
529	0.01661706069
530	0.0165022431
531	0.01640386972
532	0.016290092
533	0.01621253753
534	0.01614509786
535	0.01605059357
536	0.01594978764
537	0.01586718678
538	0.01582200761
539	0.01575228618
540	0.01569675874
541	0.01556569836
542	0.0154463147
543	0.01539176109
544	0.0153055331
545	0.01521873031
546	0.01517627492
547	0.0151206461
548	0.01501991269
549	0.01495343659
550	0.01485690505
551	0.01481429021
552	0.0147583016
553	0.01465120399
554	0.01458150881
555	0.0145125608
556	0.01438762537
557	0.01428411399
558	0.01422014935
559	0.01412595604
560	0.01405600355
561	0.01399429461
562	0.01393274563
563	0.01386222681
564	0.01379912108
565	0.01374973015
566	0.01366687915
567	0.01360262534
568	0.01353923261
569	0.01347793553
570	0.01343158547
571	0.01335847581
572	0.01329245332
573	0.01321435949
574	0.0131512627
575	0.01309196751
576	0.01299899693
577	0.01295267928
578	0.01288213311
579	0.01282576072
580	0.01277335628
581	0.01271049944
582	0.0126126723
583	0.01253951891
584	0.01245316
585	0.01241039673
586	0.01237207288
587	0.01231801538
588	0.0122390542
589	0.01216047967
590	0.01207819637
591	0.01205076438
592	0.01201232245
593	0.01194131219
594	0.01189715219
595	0.01183183724
596	0.01178065644
597	0.01172267058
598	0.01166645157
599	0.01158846519
600	0.0115544672
601	0.01151970505
602	0.01147609433
603	0.01142620693
604	0.01135544444
605	0.01129401075
606	0.01124348786
607	0.01117673753
608	0.01112280942
609	0.01107235249
610	0.01101762615
611	0.01094410067
612	0.01086947298
613	0.01081397692
614	0.01074282493
615	0.01068187059
616	0.01064892701
617	0.0106110873
618	0.01056779845
619	0.01052320407
620	0.01048693164
621	0.01043278166
622	0.01038404194
623	0.01033576723
624	0.01030150226
625	0.01023027651
626	0.01017995946
627	0.01014529106
628	0.01009170787
629	0.01005201595
630	0.01000639532
631	0.009969721441
632	0.009926303488
633	0.009864675238
634	0.009807438577
635	0.009750460796
636	0.00969437861
637	0.009657357811
638	0.009605090832
639	0.009540446041
640	0.009509390853
641	0.009485791194
642	0.009436840001
643	0.009394277824
644	0.009351171057
645	0.009322589216
646	0.009281344444
647	0.009261644108
648	0.00923473831
649	0.009187730334
650	0.009145783305
651	0.009092006332
652	0.009052835945
653	0.009015770819
654	0.008962055743
655	0.008890160962
656	0.00884888433
657	0.008788306167
658	0.008759252722
659	0.008708178571
660	0.008645702517
661	0.008596124959
662	0.008568681267
663	0.00853339966
664	0.008509117617
665	0.008476514596
666	0.008446508744
667	0.008419969345
668	0.008376882383
669	0.008337197294
670	0.008296572132
671	0.008255520864
672	0.008240814074
673	0.008196963939
674	0.00816056674
675	0.008124886534
676	0.008079176787
677	0.008027892801
678	0.00798554009
679	0.007924466219
680	0.007881270443
681	0.007818070069
682	0.007774710542
683	0.007718195534
684	0.00767794971
685	0.00764654045
686	0.007621013483
687	0.007603349933
688	0.007580842202
689	0.007553890242
690	0.007539396898
691	0.007491445662
692	0.007452792519
693	0.007426903785
694	0.007401195409
695	0.007368125628
696	0.007345998798
697	0.007303762923
698	0.007292336485
699	0.007253946435
700	0.007224456109
701	0.007193872708
702	0.00717143191
703	0.007133414695
704	0.007109572381
705	0.007070141862
706	0.00704038096
707	0.00702225178
708	0.006983946413
709	0.006950199001
710	0.006920844428
711	0.006878615832
712	0.006844661417
713	0.006806434861
714	0.006780020708
715	0.006749098435
716	0.006724490734
717	0.006686442152
718	0.006652025526
719	0.006611805138
720	0.006594089668
721	0.006548908345
722	0.006524432919
723	0.006481181131
724	0.006455528949
725	0.006435436982
726	0.006407882097
727	0.006383421125
728	0.006340937038
729	0.006305919026
730	0.006288050081
731	0.006248824012
732	0.006218752367
733	0.006177284816
734	0.006155396173
735	0.006130040464
736	0.006112642833
737	0.006075139733
738	0.006059464453
739	0.006022189779
740	0.005988525593
741	0.00594302164
742	0.005922950109
743	0.005902474347
744	0.005882763179
745	0.005862636529
746	0.005827080966
747	0.005796970399
748	0.005782592434
749	0.005745540789
750	0.005713140507
751	0.005693595431
752	0.005674531391
753	0.005638686978
754	0.005605413869
755	0.005579535556
756	0.005561001464
757	0.005527708197
758	0.005499578208
759	0.005473963906
760	0.005458095254
761	0.005434565248
762	0.005400941043
763	0.00536841009
764	0.005339605098
765	0.005325437886
766	0.005294964872
767	0.005263059927
768	0.005258590064
769	0.005235517969
770	0.005217260758
771	0.005193146226
772	0.005165130696
773	0.00514649426
774	0.005121143672
775	0.005114432282
776	0.005095137545
777	0.005074475502
778	0.005051599807
779	0.005033752313
780	0.005015948994
781	0.004997958714
782	0.004983180285
783	0.004955314284
784	0.00493318702
