iter	Logloss
0	0.6751911947
1	0.6559553502
2	0.6411443498
3	0.6297736282
4	0.6176163635
5	0.6052187608
6	0.594057809
7	0.5856067568
8	0.5742260429
9	0.5653730673
10	0.5552460893
11	0.5509838443
12	0.5401612471
13	0.5298008013
14	0.5250680808
15	0.5175908018
16	0.5099815271
17	0.5018247522
18	0.4969405268
19	0.4893403253
20	0.4789454435
21	0.4725190858
22	0.4689116329
23	0.4625864367
24	0.4594574677
25	0.4543099442
26	0.4462521601
27	0.4397148023
28	0.4360848258
29	0.4316673139
30	0.4285202495
31	0.4221605403
32	0.4155133505
33	0.4110498576
34	0.4058261226
35	0.403136898
36	0.3976427017
37	0.3944942138
38	0.3905458496
39	0.3860579721
40	0.3826705912
41	0.3795050098
42	0.3762078941
43	0.3727259229
44	0.3700951443
45	0.3671283317
46	0.3636363254
47	0.3613215157
48	0.3571801269
49	0.3541142945
50	0.3505726349
51	0.3478447349
52	0.3454099949
53	0.341576022
54	0.339030334
55	0.3361808174
56	0.3349778714
57	0.331693338
58	0.3292150962
59	0.3256862395
60	0.3221979526
61	0.3191643411
62	0.3151555231
63	0.3107543163
64	0.3083013567
65	0.3068023317
66	0.3051196253
67	0.3018426479
68	0.2985900945
69	0.2952200097
70	0.293795902
71	0.2924975181
72	0.2898032789
73	0.2881902931
74	0.285421544
75	0.2835980462
76	0.2823763342
77	0.2806174385
78	0.2772008971
79	0.2756116906
80	0.2737662164
81	0.2716692479
82	0.2700553644
83	0.2687853542
84	0.2666986794
85	0.2650338913
86	0.2635986392
87	0.261525775
88	0.2600508451
89	0.2576779261
90	0.2551757844
91	0.2531254732
92	0.2523703142
93	0.2510214821
94	0.249234345
95	0.2463638149
96	0.2441014333
97	0.2416583463
98	0.2395482818
99	0.2382981611
100	0.2372638543
101	0.2347383387
102	0.2314807346
103	0.2299922012
104	0.2269254282
105	0.2246399846
106	0.2226043531
107	0.2206208021
108	0.2188455153
109	0.2157163275
110	0.212888447
111	0.2114171497
112	0.2097032288
113	0.2073753629
114	0.2058829371
115	0.2041008404
116	0.2018093439
117	0.1992459286
118	0.1980410988
119	0.1957719066
120	0.1943676977
121	0.1918859891
122	0.1905973231
123	0.1891834167
124	0.1873191782
125	0.1861383752
126	0.1841343631
127	0.1822016937
128	0.1801270298
129	0.1787186199
130	0.1769430195
131	0.1752582708
132	0.1734177008
133	0.1719323116
134	0.1701548323
135	0.1680398146
136	0.1660682161
137	0.1649935417
138	0.1627501704
139	0.1620409034
140	0.1601024887
141	0.1586960512
142	0.1565271117
143	0.1558224607
144	0.1539850097
145	0.1527210749
146	0.1511809899
147	0.1495414705
148	0.1485847234
149	0.147297697
150	0.1455778114
151	0.1441282557
152	0.1421583716
153	0.1404444853
154	0.1397426479
155	0.1387262541
156	0.1371452726
157	0.1350359345
158	0.1339595095
159	0.1323777836
160	0.1311552737
161	0.1304549947
162	0.1294981065
163	0.1279177746
164	0.1266807172
165	0.1263146141
166	0.1248134118
167	0.1237918867
168	0.1228143308
169	0.122049592
170	0.1206973212
171	0.1190621475
172	0.117394129
173	0.1160162545
174	0.1147984641
175	0.1136829132
176	0.1118563113
177	0.1106925028
178	0.1097357606
179	0.1084668013
180	0.1068017685
181	0.1051930155
182	0.1039908814
183	0.1032973867
184	0.1022745257
185	0.1012683059
186	0.100257261
187	0.09898578779
188	0.09776054649
189	0.09696101575
190	0.09599858459
191	0.09524644846
192	0.09440330582
193	0.09384359732
194	0.09310519783
195	0.09175954278
196	0.09104752693
197	0.08989676562
198	0.08849399118
199	0.08817977356
200	0.0870951698
201	0.08647347359
202	0.08535661361
203	0.0847013053
204	0.0835976513
205	0.08278589397
206	0.08223574843
207	0.08200055417
208	0.08109603567
209	0.08003307095
210	0.07908992127
211	0.07856609235
212	0.07833889456
213	0.07778060929
214	0.07711282883
215	0.07633784827
216	0.07564729803
217	0.07500875769
218	0.07418945973
219	0.07360691074
220	0.07305426139
221	0.0722982039
222	0.0718364034
223	0.07112604003
224	0.07008648258
225	0.06945948332
226	0.06898421047
227	0.06851177234
228	0.06754749137
229	0.06685757042
230	0.06601405102
231	0.06556212343
232	0.06502605856
233	0.06479635079
234	0.06433722588
