iter	Logloss
0	0.673721004
1	0.6569846312
2	0.6372892961
3	0.6211434354
4	0.6097426024
5	0.5930615819
6	0.5830110671
7	0.5698387322
8	0.5602809696
9	0.5469048093
10	0.5368049307
11	0.5266423289
12	0.5150121774
13	0.5088514966
14	0.5002274185
15	0.492809991
16	0.4854649845
17	0.4790754746
18	0.4729162631
19	0.4665774259
20	0.4594827376
21	0.4517345339
22	0.445396757
23	0.4408307355
24	0.4378063437
25	0.4339517181
26	0.4298165029
27	0.4241500749
28	0.4181218189
29	0.4131976465
30	0.4084363476
31	0.4015376535
32	0.3978202264
33	0.3946810894
34	0.3897899216
35	0.386371388
36	0.3795763779
37	0.3746776942
38	0.3719434942
39	0.3671311418
40	0.3626387587
41	0.3603285065
42	0.3566694579
43	0.3528909629
44	0.3503430447
45	0.3487769776
46	0.3456900236
47	0.3413795557
48	0.336628462
49	0.3309209081
50	0.326843133
51	0.3237025923
52	0.3197328481
53	0.3166273404
54	0.311974122
55	0.3081867872
56	0.3046316435
57	0.3014195386
58	0.2997666087
59	0.2970111074
60	0.2940782307
61	0.2902434287
62	0.2874316121
63	0.2854451032
64	0.2808639796
65	0.2772011735
66	0.2718720768
67	0.2697191469
68	0.2664788593
69	0.2633639894
70	0.2611845533
71	0.2587803925
72	0.2557444408
73	0.2536008741
74	0.2513271617
75	0.2490184113
76	0.2464027203
77	0.2445477061
78	0.2422511232
79	0.2400954822
80	0.2381570638
81	0.2355207685
82	0.2329198789
83	0.231067607
84	0.2262605664
85	0.2233711815
86	0.2222080876
87	0.2206722777
88	0.2190403883
89	0.2167288531
90	0.2142446126
91	0.2123262666
92	0.2096957333
93	0.2079210519
94	0.2052417834
95	0.2011339526
96	0.1998909328
97	0.1984320655
98	0.1960681046
99	0.1951780581
100	0.1928459538
101	0.1913327262
102	0.1889315888
103	0.1859384924
104	0.1832601888
105	0.1823474279
106	0.1798683552
107	0.1778687622
108	0.1764935122
109	0.1750064666
110	0.1734598225
111	0.1726850918
112	0.1705513801
113	0.16883439
114	0.1676985632
115	0.1661969033
116	0.1645500471
117	0.1627552851
118	0.160653948
119	0.1585591855
120	0.1557921084
121	0.1548148942
122	0.1528190939
123	0.1513706373
124	0.1494837038
125	0.1487779236
126	0.1479131581
127	0.1467623657
128	0.1458151616
129	0.1443687678
130	0.1436792069
131	0.1427794164
132	0.1414922639
133	0.1409686448
134	0.1391298043
135	0.1370908659
136	0.1361463206
137	0.1349591459
138	0.1333079366
139	0.1326704624
140	0.1310159251
141	0.130096551
142	0.1297751425
143	0.1287992081
144	0.1276090327
145	0.1261558082
146	0.125131096
147	0.1237859178
148	0.1217827861
149	0.1205023421
150	0.1194010893
151	0.1185020066
152	0.1174041914
153	0.1162256028
154	0.1159137475
155	0.1142490252
156	0.1135282778
157	0.113166735
158	0.1117347655
159	0.1109585985
160	0.1096556077
161	0.1079034221
162	0.1065810715
163	0.1053004254
164	0.1040628393
165	0.1027035155
166	0.1017568089
167	0.1003147679
168	0.09997458703
169	0.0985737408
170	0.09743245962
171	0.09642350618
172	0.09570223838
173	0.09465690826
174	0.0939020257
175	0.09335427734
176	0.0923217187
177	0.09147596705
178	0.09079207678
179	0.08937489301
180	0.08775572922
181	0.087100333
182	0.08576340728
183	0.08442380278
184	0.08322230683
185	0.0821133422
186	0.08125246301
187	0.08079788466
188	0.07949557321
189	0.07834028005
190	0.07741905278
191	0.07635500372
192	0.07546804288
193	0.07466867045
194	0.07360558626
195	0.07345450271
196	0.07272889076
197	0.07211212066
198	0.07123809257
199	0.07020878507
200	0.06956416965
201	0.06858232788
202	0.06805549109
203	0.06729922468
204	0.0665517087
205	0.06578178133
206	0.06530912873
207	0.06476390422
208	0.0640450665
209	0.06335523098
210	0.06274090473
211	0.06197519007
212	0.06134558519
213	0.06091685821
214	0.06047845605
215	0.0597836647
216	0.0594213701
217	0.0587025722
218	0.05806563484
219	0.0575602071
220	0.05718385071
221	0.05660263871
222	0.05615323836
223	0.05591984832
224	0.05520142859
225	0.05488981612
226	0.054324912
227	0.05397833649
228	0.05376996767
229	0.05311502151
230	0.0524306775
231	0.05187337367
232	0.05126811282
233	0.05101196505
234	0.05056004286
235	0.05016825194
236	0.04974992576
237	0.04920664626
238	0.04872420985
239	0.0484343213
240	0.04791687756
241	0.04753873439
242	0.04736224514
243	0.04687359028
244	0.04661152531
245	0.04625877981
246	0.04586313798
247	0.04549349668
248	0.04506266677
249	0.04455360015
250	0.0440987919
251	0.04380108241
252	0.04370346996
253	0.04337779464
254	0.04310745234
255	0.04274897224
256	0.04257118986
257	0.04235210559
258	0.04208648404
259	0.04171715189
260	0.04163039543
261	0.04119100886
262	0.04078482213
263	0.04041032548
264	0.04006540189
265	0.03975916099
266	0.03945604363
267	0.03910773001
268	0.03877020194
269	0.03841532231
270	0.03816065961
271	0.037988468
272	0.03763219422
273	0.03735940591
274	0.03705544234
275	0.0367293038
276	0.03647340475
277	0.03614747175
278	0.03584450148
279	0.03555499118
280	0.03551633174
281	0.03515189364
282	0.03480442504
283	0.03455454808
284	0.03431837342
285	0.03411341873
286	0.03384923375
287	0.0336060939
288	0.03332225684
289	0.03306144873
290	0.03279588189
291	0.03248842283
292	0.03229458856
293	0.03208241503
294	0.03188376869
295	0.03156996803
296	0.03146480532
297	0.03122425437
298	0.03111011186
299	0.03086612663
300	0.0305829479
301	0.03035465785
302	0.03003142709
303	0.02982902841
304	0.02960886413
305	0.02943673017
306	0.02934173951
307	0.02920837059
308	0.02901236103
309	0.02878882474
310	0.02854134913
311	0.02837595378
312	0.0282095676
313	0.02793905301
314	0.02770940676
315	0.02762991364
316	0.02738805982
317	0.02720824369
318	0.02701757215
319	0.02681993642
320	0.02667254764
321	0.02649255054
322	0.02634035982
323	0.0261549661
324	0.02597848339
325	0.02575550958
326	0.02554492563
327	0.02537481006
328	0.02523893209
329	0.02511111131
330	0.02495027349
331	0.02473601412
332	0.02460053954
333	0.02439691498
334	0.02425807134
335	0.02416566899
336	0.02401596175
337	0.02386805305
338	0.02373356525
339	0.02368804475
340	0.02353809817
341	0.02342008535
342	0.02324567753
343	0.02310207199
344	0.02294770854
345	0.02278095423
346	0.0227384863
347	0.02261927131
348	0.02257119363
349	0.02241756867
350	0.02238054207
351	0.02227716352
352	0.02219046064
353	0.02213273309
354	0.02198960047
355	0.02189594167
356	0.02177685745
357	0.02162035004
358	0.02150375952
359	0.02141910358
360	0.02129996585
361	0.02112894475
362	0.021014872
363	0.02086602625
364	0.02076679392
365	0.02061517144
366	0.02049284711
367	0.02040507781
368	0.02028113589
369	0.02018028988
370	0.02007797086
371	0.01996555038
372	0.01986159929
373	0.01977007546
374	0.01970012266
375	0.01961407431
376	0.0195507666
377	0.0194187077
378	0.01931719287
379	0.01921784708
380	0.01914472356
381	0.01903714672
382	0.01889883058
383	0.01880450356
384	0.01877135815
385	0.01866294596
386	0.01856272958
387	0.01850150748
388	0.01838972886
389	0.01829923963
390	0.01818865135
391	0.01808921962
392	0.01801189938
393	0.01793884074
394	0.0178470965
395	0.01780841137
396	0.01768683834
397	0.01758641042
398	0.01754423042
399	0.01745543512
400	0.01737172149
401	0.01731312624
402	0.01727045612
403	0.01718032315
404	0.01707108188
405	0.01696310995
406	0.01690975658
407	0.01680954233
408	0.01671880718
409	0.01657767408
410	0.01648390385
411	0.01638773209
412	0.01636546139
413	0.01626821793
414	0.01617339158
415	0.01610732988
416	0.01603541701
417	0.01595642871
418	0.01594246365
419	0.01582365347
420	0.01574316451
421	0.01568068373
422	0.01564698343
423	0.01559344034
424	0.01552809503
425	0.01545693365
426	0.0153866382
427	0.01531544585
428	0.01528356497
429	0.01519915765
430	0.01511919184
431	0.01506989644
432	0.01498034057
433	0.01490290973
434	0.01483251612
435	0.01477933827
436	0.01474885125
437	0.01470445483
438	0.01460889998
439	0.01455653336
440	0.01450401195
441	0.01448239449
442	0.01446631422
443	0.01439505605
444	0.01433730184
445	0.01426190155
446	0.01418250963
447	0.01411466612
448	0.01405587069
449	0.01399551582
450	0.01392753818
451	0.01388171827
452	0.0138125316
453	0.01375781942
454	0.0137286901
455	0.01371558828
456	0.01370043669
457	0.01368813972
458	0.0136772291
459	0.01362550138
460	0.01355311144
461	0.01348529862
462	0.01345770466
463	0.01338278412
464	0.01331954377
465	0.01325846904
466	0.01317564019
467	0.01310307733
468	0.01309567596
469	0.01307454278
470	0.01299765961
471	0.01295716778
472	0.01295074544
473	0.01291610181
474	0.01290791337
475	0.01289622064
476	0.01283836077
477	0.01277321303
478	0.01271332869
479	0.01264240708
480	0.01258592868
481	0.01255282194
482	0.0125197165
483	0.01246028774
484	0.01237217238
485	0.01232750063
486	0.01230789079
487	0.01225711249
488	0.01223512648
489	0.01218604733
490	0.01214047751
491	0.012081853
492	0.0120484295
493	0.01200467852
494	0.01196243218
495	0.0119097211
496	0.01186092286
497	0.01182423389
498	0.01178046341
499	0.01174007497
500	0.01169902761
501	0.01165504854
502	0.01160846872
503	0.01157785118
504	0.0115137726
505	0.01148571117
506	0.0114158667
507	0.01137174703
508	0.01131958854
509	0.01129629389
510	0.01126639203
511	0.0112123043
512	0.01117725353
513	0.01114088769
514	0.01109927449
515	0.01105960238
516	0.01101873419
517	0.01097102608
518	0.010920457
519	0.01086943599
520	0.01086206946
521	0.01082265266
522	0.01078452587
523	0.01075341172
524	0.0107424497
525	0.01070854851
526	0.01067627274
527	0.01062221209
528	0.01057391035
529	0.01055256725
530	0.01053939533
531	0.01049185295
532	0.01043387508
533	0.01039279308
534	0.01036858774
535	0.01033428637
536	0.01032542317
537	0.01028636004
538	0.01022484333
539	0.01017178329
540	0.01012316583
541	0.01009902499
542	0.01007424909
543	0.010034437
544	0.01002464679
545	0.009976021544
546	0.009950987613
547	0.00989748498
548	0.009867024403
549	0.009841825566
550	0.009823065477
551	0.0098183712
552	0.009800229092
553	0.009770579123
554	0.009734119285
555	0.009702670721
556	0.009675530558
557	0.009652868357
